model,alphabet,n_sequences,reference,reference_delta,intervention,probes,expect,preserves,destroys,n,mean_delta,ci_lo,ci_hi,se,boot_lo,boot_hi,real_higher,ties,binom_p,ratio_to_reference,verdict,passed
markov-order-1,dna,24,mononucleotide shuffle,0.029668749999999983,synonymous recode,codon-level surface form,no_preference,protein_identity;reading_frame;length;strand,codon_usage;codon_adjacency;nucleotide_composition;dinucleotide_composition;kmer_composition,24,0.030504708333333335,0.018349051664173298,0.04266036500249337,0.005876108882856531,0.018894706250000004,0.04167121874999998,21,0,0.0002771615982055664,1.0281763921072964,SENSITIVE,False
markov-order-1,dna,24,mononucleotide shuffle,0.029668749999999983,codon-order shuffle,codon context,real_higher,codon_usage;reading_frame;nucleotide_composition;length;strand,protein_identity;codon_adjacency;dinucleotide_composition;kmer_composition,24,0.015046625,0.008403086435345722,0.021690163564654277,0.0032115217660275103,0.009065921875000021,0.021383965624999998,19,0,0.006610751152038574,0.5071539919949445,REPRESENTS,True
markov-order-1,dna,24,mononucleotide shuffle,0.029668749999999983,frameshift +1,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,24,-0.0006152083333333299,-0.0011313562363219143,-9.90604303447454e-05,0.00024950863290782387,-0.0011212625000000087,-0.00017161041666666685,6,0,0.022655844688415527,-0.020735903377571696,INVERTED,False
markov-order-1,dna,24,mononucleotide shuffle,0.029668749999999983,frameshift +2,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,24,0.00021037499999998488,-0.0002473237286241009,0.0006680737286240707,0.00022125399212397933,-0.00020466875000003777,0.0006378749999999734,15,0,0.30745625495910645,0.0070907941858010535,NULL,False
markov-order-1,dna,24,mononucleotide shuffle,0.029668749999999983,reverse complement,strand,real_higher,length,strand;protein_identity;reading_frame;codon_usage;codon_adjacency,24,-6.97916666666613e-05,-0.00028728379862983625,0.00014770046529651362,0.0001051368497287879,-0.00027258333333332607,0.00013300000000000348,2,19,1.0,-0.002352362895863875,NULL,False
markov-order-1,dna,24,mononucleotide shuffle,0.029668749999999983,dinucleotide shuffle,structure above dinucleotide,real_higher,nucleotide_composition;dinucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;kmer_composition,24,0.0,0.0,0.0,0.0,0.0,0.0,0,24,nan,0.0,NULL,False
markov-order-1,dna,24,mononucleotide shuffle,0.029668749999999983,mononucleotide shuffle,structure above base composition,real_higher,nucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;dinucleotide_composition;kmer_composition,24,0.029668749999999983,0.02211521859927922,0.037222281400720744,0.0036514171277410782,0.022923781249999962,0.03701059270833334,23,0,2.9802322387695312e-06,1.0,REPRESENTS,True
