model,alphabet,n_sequences,reference,reference_delta,intervention,probes,expect,preserves,destroys,n,mean_delta,ci_lo,ci_hi,se,boot_lo,boot_hi,real_higher,ties,binom_p,ratio_to_reference,verdict,passed
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,synonymous recode,codon-level surface form,no_preference,protein_identity;reading_frame;length;strand,codon_usage;codon_adjacency;nucleotide_composition;dinucleotide_composition;kmer_composition,29,0.055508827586206885,0.043834031327084494,0.06718362384532928,0.0059565287036338725,0.04364261896551723,0.0668420120689655,28,0,1.1175870895385742e-07,1.137947975877501,SENSITIVE,False
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,codon-order shuffle,codon context,real_higher,codon_usage;reading_frame;nucleotide_composition;length;strand,protein_identity;codon_adjacency;dinucleotide_composition;kmer_composition,29,0.026546620689655173,0.016352455459246122,0.036740785920064224,0.005201104709392372,0.016761482758620688,0.03685926293103449,23,0,0.002315700054168701,0.5442138591968262,REPRESENTS,True
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,frameshift +1,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,29,-0.00033920689655172743,-0.0008011555510833127,0.00012274175797985786,0.0002356880890467272,-0.0008028120689655507,0.00010813879310343422,12,0,0.45825831964612007,-0.006953845327308666,NULL,False
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,frameshift +2,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,29,-0.00041365517241380483,-0.0008928497679339757,6.553942310636601e-05,0.0002444870385306994,-0.0008764965517241512,5.948706896550855e-05,10,0,0.13604594767093658,-0.00848005779672627,NULL,False
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,reverse complement,strand,real_higher,length,strand;protein_identity;reading_frame;codon_usage;codon_adjacency,29,1.6379310344835354e-05,-0.0022383712866862132,0.002271129907375884,0.0011503829576689024,-0.0022884974137930983,0.0020970043103448123,18,0,0.26493089646101,0.00033578088141436927,NULL,False
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,dinucleotide shuffle,structure above dinucleotide,real_higher,nucleotide_composition;dinucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;kmer_composition,29,0.01345410344827587,0.006774855913464004,0.020133350983087737,0.00340777935449585,0.007143349137931052,0.02015546465517243,24,0,0.0005461126565933228,0.27581324362210735,REPRESENTS,True
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,mononucleotide shuffle,structure above base composition,real_higher,nucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;dinucleotide_composition;kmer_composition,29,0.048779758620689666,0.03660696768869347,0.060952549552685864,0.0062106076183654066,0.03711175086206898,0.060952004310344816,27,0,1.6242265701293945e-06,1.0,REPRESENTS,True
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,stop in frame,premature termination,real_higher,reading_frame;length;strand,protein_identity,29,0.0015276896551724207,0.0004278384977505238,0.0026275408125943176,0.0005611485497050494,0.0005501560344827566,0.0026975913793103605,23,0,0.002315700054168701,0.03131810608272382,REPRESENTS,True
LongSafari/hyenadna-small-32k-seqlen-hf,dna,29,mononucleotide shuffle,0.048779758620689666,stop out of frame,matched control for premature termination,real_higher,reading_frame;length;strand;protein_identity,codon_usage,29,0.0009164482758621021,4.477210918062157e-05,0.0017881244425435826,0.0004447327381027962,0.0001561008620689869,0.0018371750000000307,18,0,0.26493089646101,0.018787470495464805,REPRESENTS,True
