task,split,features,family,model,config,layer,pooling,selected,train_cv_auc,n_train,n_test,n_features,orient,C,auc_lo,auc_hi,auc,mcc,tpr@1,clustercov@1,missrun@1,tpr@10,clustercov@10,missrun@10
enhancers,shipped,NT-v2-50M:L6_max,model,NT-v2-50M,L6_max,6,max,,0.7635590302882167,8000,2943,512,rc,0.003,,,0.7714023750906479,0.3958901534234116,0.04611149346180317,0.06797116374871266,100,0.358568479008947,0.4376930998970134,12
enhancers,shipped,NT-v2-50M:L6_cls,model,NT-v2-50M,L6_cls,6,cls,,0.7946889228560186,8000,2943,512,fwd,0.003,0.7811672725362637,0.8157481305714764,0.7991755082056566,0.45705707068794105,0.04129387474191328,0.0607621009268795,86,0.3661390227116311,0.44593202883625127,17
enhancers,shipped,NT-v2-50M:L6_cls,model,NT-v2-50M,L6_cls,6,cls,,0.7946889228560186,8000,2943,512,rc,0.003,,,0.7691510736869334,0.4067642720482168,0.03785271851342051,0.055612770339855816,131,0.3282863041982106,0.40679711637487126,21
enhancers,shipped,NT-v2-50M:L9_mean,model,NT-v2-50M,L9_mean,9,mean,cv,0.8055807331614965,8000,2943,512,fwd,0.003,0.7916641641205365,0.8245178906602317,0.8085682480588645,0.4815238375937528,0.05024088093599449,0.07415036045314109,75,0.38540949759119064,0.4685890834191555,17
enhancers,shipped,NT-v2-50M:L9_mean,model,NT-v2-50M,L9_mean,9,mean,cv,0.8055807331614965,8000,2943,512,rc,0.003,,,0.7820440929897413,0.4285125092978273,0.047487955953200274,0.0690010298661174,169,0.36269786648313834,0.43666323377960864,12
enhancers,shipped,NT-v2-50M:L9_max,model,NT-v2-50M,L9_max,9,max,,0.757342038099496,8000,2943,512,fwd,0.003,0.7669743056810184,0.8036373583755441,0.784431193041936,0.44074589275073317,0.02477632484514797,0.03604531410916581,196,0.36132140399174123,0.43048403707518024,13
enhancers,shipped,NT-v2-50M:L9_max,model,NT-v2-50M,L9_max,9,max,,0.757342038099496,8000,2943,512,rc,0.003,,,0.7498316373898944,0.3782197106581031,0.05505849965588438,0.07929969104016478,66,0.3193392980041294,0.3820803295571576,19
enhancers,shipped,NT-v2-50M:L9_cls,model,NT-v2-50M,L9_cls,9,cls,,0.7789468794524698,8000,2943,512,fwd,0.003,0.7790073383671429,0.8150577334773801,0.7951768384781314,0.46657192448464563,0.0364762560220234,0.053553038105046344,117,0.35030970406056433,0.4243048403707518,14
enhancers,shipped,NT-v2-50M:L9_cls,model,NT-v2-50M,L9_cls,9,cls,,0.7789468794524698,8000,2943,512,rc,0.003,,,0.7526386046919818,0.37957897548620373,0.034411562284927734,0.05046343975283213,126,0.2959394356503785,0.3573635427394439,19
enhancers,shipped,NT-v2-50M:L12_mean,model,NT-v2-50M,L12_mean,12,mean,default,0.7922029115625971,8000,2943,512,fwd,0.003,0.7835390016255463,0.8184885834435639,0.8006716028397621,0.47336824862514887,0.03785271851342051,0.055612770339855816,121,0.37439779766001374,0.451081359423275,15
enhancers,shipped,NT-v2-50M:L12_mean,model,NT-v2-50M,L12_mean,12,mean,default,0.7922029115625971,8000,2943,512,rc,0.003,,,0.7843660651186853,0.4366680982664312,0.04955264969029594,0.07106076210092688,134,0.33379215416379904,0.4016477857878476,17
enhancers,shipped,NT-v2-50M:L12_max,model,NT-v2-50M,L12_max,12,max,,0.7323780311882806,8000,2943,512,fwd,0.003,0.7450990794970406,0.7860411959145872,0.763472011159508,0.40948280170441814,0.03922918100481762,0.057672502574665295,147,0.3372333103922918,0.40885684860968075,19
enhancers,shipped,NT-v2-50M:L12_max,model,NT-v2-50M,L12_max,12,max,,0.7323780311882806,8000,2943,512,rc,0.003,,,0.7409917920340697,0.37686044583000244,0.03785271851342051,0.053553038105046344,127,0.32002752924982797,0.388259526261586,15
