model,alphabet,n_sequences,reference,reference_delta,intervention,probes,expect,preserves,destroys,n,mean_delta,ci_lo,ci_hi,se,boot_lo,boot_hi,real_higher,ties,binom_p,ratio_to_reference,verdict,passed
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,synonymous recode,codon-level surface form,no_preference,protein_identity;reading_frame;length;strand,codon_usage;codon_adjacency;nucleotide_composition;dinucleotide_composition;kmer_composition,9,0.0,0.0,0.0,0.0,0.0,0.0,0,9,nan,0.0,INVARIANT,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,codon-order shuffle,codon context,real_higher,codon_usage;reading_frame;nucleotide_composition;length;strand,protein_identity;codon_adjacency;dinucleotide_composition;kmer_composition,9,0.9477311111111111,0.5258640099698215,1.3695982122524006,0.18294487032569284,0.6210832361111108,1.2857660972222218,9,0,0.00390625,0.9180823555041585,REPRESENTS,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,frameshift +1,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,9,0.9101443333333334,0.5324405293564313,1.2878481373102355,0.16379322600207455,0.618369,1.2125382222222223,9,0,0.00390625,0.8816714399253961,REPRESENTS,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,frameshift +2,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,9,0.8798483333333335,0.43711308939451926,1.3225835772721477,0.1919944493701431,0.5417281111111111,1.2372854055555553,9,0,0.00390625,0.8523232179283944,REPRESENTS,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,reverse complement,strand,real_higher,length,strand;protein_identity;reading_frame;codon_usage;codon_adjacency,9,0.8432925555555557,0.42968102397269015,1.2569040871384214,0.17936479949711978,0.5201059305555555,1.1661718888888888,9,0,0.00390625,0.8169110486157695,REPRESENTS,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,dinucleotide shuffle,structure above dinucleotide,real_higher,nucleotide_composition;dinucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;kmer_composition,9,0.9988654444444445,0.5679181090936752,1.4298127797952138,0.18688256128449512,0.6669754444444445,1.3445826166666666,9,0,0.00390625,0.9676170058321013,REPRESENTS,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,mononucleotide shuffle,structure above base composition,real_higher,nucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;dinucleotide_composition;kmer_composition,9,1.0322942222222222,0.5664339309890263,1.4981545134554182,0.20202274682946378,0.6747473333333335,1.4106810000000003,9,0,0.00390625,1.0,REPRESENTS,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,stop in frame,premature termination,real_higher,reading_frame;length;strand,protein_identity,9,0.087364,0.06491962915997845,0.10980837084002154,0.00973311856212821,0.0694242222222222,0.10542322222222225,9,0,0.00390625,0.08463091056727151,REPRESENTS,True
facebook/esm2_t12_35M_UR50D,protein,9,mononucleotide shuffle,1.0322942222222222,stop out of frame,matched control for premature termination,real_higher,reading_frame;length;strand;protein_identity,codon_usage,9,0.03698099999999998,0.00664321768462044,0.06731878231537952,0.013156137647712384,0.01470910277777776,0.06198973333333327,7,2,0.015625,0.035824088911774486,REPRESENTS,True
