model,alphabet,n_sequences,reference,reference_delta,intervention,probes,expect,preserves,destroys,n,mean_delta,ci_lo,ci_hi,se,boot_lo,boot_hi,real_higher,ties,binom_p,ratio_to_reference,verdict,passed
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,synonymous recode,codon-level surface form,no_preference,protein_identity;reading_frame;length;strand,codon_usage;codon_adjacency;nucleotide_composition;dinucleotide_composition;kmer_composition,29,0.3300416551724139,0.18914893812869243,0.4709343722161354,0.07188403930802116,0.19381592672413783,0.4749778396551724,25,0,0.00010371580719947815,0.8020185188428363,SENSITIVE,False
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,codon-order shuffle,codon context,real_higher,codon_usage;reading_frame;nucleotide_composition;length;strand,protein_identity;codon_adjacency;dinucleotide_composition;kmer_composition,29,0.3414916206896551,0.1946606429589754,0.4883225984203348,0.07491376414830597,0.19660940517241357,0.48395448534482743,23,0,0.002315700054168701,0.8298425351178185,REPRESENTS,True
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,frameshift +1,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,29,0.026448931034482585,-0.07780070102917733,0.1306985630981425,0.05318858778758159,-0.07550925517241405,0.12865947241379294,14,0,1.0,0.06427228854542803,NULL,False
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,frameshift +2,reading_frame,real_higher,nucleotide_composition;dinucleotide_composition;kmer_composition;length;strand,reading_frame;protein_identity;codon_usage;codon_adjacency,29,-0.058348482758620535,-0.17023017276317692,0.05353320724593584,0.057082494900283866,-0.16998523362068935,0.0503929215517243,12,0,0.45825831964612007,-0.14178987102203527,NULL,False
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,reverse complement,strand,real_higher,length,strand;protein_identity;reading_frame;codon_usage;codon_adjacency,29,-0.06434786206896544,-0.17420962211968882,0.045513897981757964,0.05605191839322623,-0.1709060948275861,0.04447223275862061,11,0,0.26493089646101,-0.15636867716075004,NULL,False
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,dinucleotide shuffle,structure above dinucleotide,real_higher,nucleotide_composition;dinucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;kmer_composition,29,0.354451551724138,0.16825897647818008,0.5406441269700959,0.09499621186018262,0.18005677327586214,0.5429376249999999,21,0,0.0241195447742939,0.8613358467337459,REPRESENTS,True
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,mononucleotide shuffle,structure above base composition,real_higher,nucleotide_composition;length,protein_identity;reading_frame;codon_usage;codon_adjacency;dinucleotide_composition;kmer_composition,29,0.4115137586206896,0.2401300390733293,0.5828974781680499,0.08744067323844915,0.25287817327586193,0.5893012663793102,27,0,1.6242265701293945e-06,1.0,REPRESENTS,True
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,stop in frame,premature termination,real_higher,reading_frame;length;strand,protein_identity,29,0.04281799999999992,0.01839582726611128,0.06724017273388856,0.012460292211167673,0.021090054310344695,0.06816066379310322,25,0,0.00010371580719947815,0.10404998399936163,REPRESENTS,True
InstaDeepAI/nucleotide-transformer-v2-50m-multi-species,dna,29,mononucleotide shuffle,0.4115137586206896,stop out of frame,matched control for premature termination,real_higher,reading_frame;length;strand;protein_identity,codon_usage,29,0.023682137931034422,-0.008420310832959556,0.0557845866950284,0.016378800389792846,-0.0074968431034480474,0.05656979051724108,19,0,0.13604594767093658,0.05754883630236843,NULL,False
