corpus,unit,n,bulk,util_0.01,util_0.1,top_separation,tie_frac,score_skew,score_kurtosis,iqr_over_range
ProteinGym,A4GRB6_PSEAI_Chen_2020,5004,0.6804512580942536,0.361176373718435,0.6148448574372748,1.1811877185919952,0.0003996802557953637,-0.5811498256290168,-0.26418049639353125,0.23173586426238388
ProteinGym,AACC1_PSEAI_Dandage_2018,1801,0.5200352532187769,0.3056484218887853,0.3260602824435836,1.3223734000364924,0.0,-0.39465827926200425,-0.39498785890082333,0.25405964640351864
ProteinGym,ADRB2_HUMAN_Jones_2020,7800,0.5395377145813585,0.1519023538249341,0.2389937766090909,0.7252400580662758,0.0002564102564102564,-0.5778599676099428,-0.8454990701150931,0.31664394147633285
ProteinGym,AMIE_PSEAE_Wrenbeck_2017,6227,0.4571961442250055,0.1596535987842462,0.2276143456864799,1.1955996010867767,0.0003211819495744339,-1.069086803352134,0.7745964571664419,0.17816662061571797
ProteinGym,B3VI55_LIPST_Klesmith_2015,7890,0.4183944747317956,0.0981873469830239,0.3014640877966829,1.2309258798278981,0.0007604562737642585,-0.5533690336038815,-0.23469595638625718,0.22760799173621699
ProteinGym,BLAT_ECOLX_Deng_2012,4996,0.5082617371290147,0.2592045668737938,0.4047383770077819,1.315785301461895,0.00040032025620496394,-0.3172588770146017,-0.38620539777287366,0.2220574760660255
ProteinGym,BLAT_ECOLX_Firnberg_2014,4783,0.7074323203493151,0.3782169652480487,0.5687421936150285,1.326636234739691,0.000418147606104955,-0.28996754763972915,-0.43191506223830034,0.22917140506172687
ProteinGym,BLAT_ECOLX_Stiffler_2015,4996,0.7059851531994071,0.6094078659351213,0.7054471634409565,1.315785301461895,0.00040032025620496394,-0.3172588770146017,-0.38620539777287366,0.2220574760660255
ProteinGym,CALM1_HUMAN_Weile_2017,1813,0.2694482694146845,0.235351957456965,0.4228660267572,1.8711830457935055,0.0,-0.041199351963780266,-0.12109599088868617,0.20432079457351804
ProteinGym,CCDB_ECOLI_Tripathi_2016,1663,0.542341403013392,0.8659033181469983,0.8832712618809715,1.4058343918902796,0.0,-0.5422004736109581,-0.11784667265140181,0.2404297129634288
ProteinGym,CP2C9_HUMAN_Amorosi_abundance_2021,6370,0.6087797485812942,0.5208958944297822,0.614578900115952,1.8283823577647644,0.0,0.0009921273695567574,-0.2672744885273559,0.21027648300502522
ProteinGym,CP2C9_HUMAN_Amorosi_activity_2021,6142,0.6338139526333009,0.7395907168486084,0.6588324796833541,1.7702027169214702,0.0006512536633018561,0.005416887594068639,-0.3316372505393743,0.22097829179608192
ProteinGym,DYR_ECOLI_Thompson_plusLon_2019,2363,0.5029693152032852,-0.0160129761901935,0.3686506375263114,1.5062980144137768,0.0,-0.18185504351367363,-0.5079389416771156,0.26778699618597646
ProteinGym,ESTA_BACSU_Nutschel_2020,2172,0.3390036778024552,0.172622418285662,0.2682280341777843,1.3677619400847456,0.0,-0.5542124011367681,0.053891915915535105,0.21911230533127823
ProteinGym,I6TAH8_I68A0_Doud_2015,9462,0.0089044191576873,-0.0093998946249008,-0.0159106895871439,2.092022323991741,0.0033819488480236735,-1.7382877900343707,8.645875017759066,0.08036353716215035
ProteinGym,IF1_ECOLI_Kelsic_2016,1367,0.5482851055108928,0.5876422306172033,0.680272253515826,1.738270977036362,0.0,0.062495697330338176,-0.40841388582821514,0.24022294637215305
ProteinGym,KKA2_KLEPN_Melnikov_2014,4960,0.6528470296394804,0.3885514020791119,0.4220561060710658,1.4963043788055062,0.0,-0.33979361794289076,-0.4028884091039755,0.23438593395317173
ProteinGym,MK01_HUMAN_Brenan_2016,6809,0.1964076052924014,0.0231472811293292,0.0313792388106235,1.4402248696687567,0.001174915552944632,-0.19638509801547038,-0.5388934222680084,0.21750220285034944
ProteinGym,MTH3_HAEAE_Rockah-Shmuel_2015,1777,0.6441538760758108,0.4617197328390257,0.458794631298044,1.1530438945767914,0.0,-0.4657941093892627,-0.5986234311004717,0.26187583337162346
ProteinGym,NCAP_I34A1_Doud_2015,9462,0.024647792417189,-0.0096781625254729,-0.0214980760213019,2.170280099472046,0.002747833439019235,-1.7514371150357395,9.289833258482238,0.07974818827715167
ProteinGym,NUD15_HUMAN_Suiter_2020,2844,0.6569985145482693,0.4656565806794521,0.6094675725412685,1.178669276154017,0.0,-0.40929230128275124,-0.4613732032048743,0.2701955313770311
ProteinGym,P53_HUMAN_Giacomelli_NULL_Etoposide_2018,7467,0.4645025628801136,0.1244606124294541,0.3289525472524521,1.131203813923259,0.00026784518548279097,-0.8007200506902807,0.055505420525562954,0.20648619364058132
ProteinGym,P53_HUMAN_Giacomelli_NULL_Nutlin_2018,7467,0.4436852120895755,-0.0398446027782043,0.1637592512422624,1.131203813923259,0.00026784518548279097,-0.8007200506902807,0.055505420525562954,0.20648619364058132
ProteinGym,P53_HUMAN_Giacomelli_WT_Nutlin_2018,7467,0.4850863627116974,0.090481213807479,0.27444718359087,1.131203813923259,0.00026784518548279097,-0.8007200506902807,0.055505420525562954,0.20648619364058132
ProteinGym,P84126_THETH_Chan_2017,1519,0.6153964195864202,0.7615638444582657,0.7041065186684564,1.818617186935586,0.0,0.286726672037954,-0.5060133962008089,0.26411267205604677
ProteinGym,PTEN_HUMAN_Matreyek_2021,5083,0.4804673491555709,0.2545212088737849,0.4019546112828533,0.9769159368598506,0.0,-0.5670339125398887,-0.5838206419495608,0.28917129086725424
ProteinGym,PTEN_HUMAN_Mighell_2018,7260,0.5551792068561548,0.3517816801851064,0.4566058363857355,0.969716734679278,0.0,-0.6003020274796128,-0.5381799808355119,0.2738859704157021
ProteinGym,R1AB_SARS2_Flynn_growth_2022,5725,-0.037248399115115,-0.1868513994216954,-0.1671009593256975,2.224701038532654,0.0027947598253275107,-0.03302386905311401,0.5724406728591402,0.14256022719615236
ProteinGym,RASH_HUMAN_Bandaru_2017,3134,0.4237403793297887,0.2307490360320951,0.3908926227374058,1.7641297704393264,0.0,0.23359694724623353,-0.49444758756522234,0.25606852138341263
ProteinGym,REV_HV1H2_Fernandes_2016,2147,0.1461033847919189,-0.016545197601953,0.0685530215369765,1.750970353164528,0.0,-0.801802484408032,1.781539804192363,0.1590939346383551
ProteinGym,RL401_YEAST_Mavor_2016,1253,0.3930837882467717,0.5205524830823332,0.6940168879966911,2.304401582444393,0.0,0.36718350999903254,0.2964161270935701,0.18818540250904714
ProteinGym,RL401_YEAST_Roscoe_2014,1380,0.3276626881510513,0.5802730459010561,0.7327970769706462,2.3081311668049067,0.0,0.3844153495830278,0.2893829776622381,0.18744863826887737
ProteinGym,SUMO1_HUMAN_Weile_2017,1700,0.385398784282095,0.3031893996274721,0.38972119646704,1.910591903898697,0.0,0.01323981023942349,-0.06340927138066554,0.21075378812785586
ProteinGym,SYUA_HUMAN_Newberry_2020,2497,0.1800255132366008,0.1353441956053035,0.3479889776452508,1.7574159373130578,0.0008009611533840609,0.07162914770786195,-0.45819399285572615,0.21292673629710554
ProteinGym,TAT_HV1BR_Fernandes_2016,1577,0.4506484944113064,0.205027839327078,0.2894763007387527,1.1738963753897254,0.0,-1.0796383028936256,0.5432883829349668,0.2102308224738617
ProteinGym,TPK1_HUMAN_Weile_2017,3181,0.2714524710351294,0.1554938119448106,0.1696195790472256,1.5193081155061223,0.0,-0.04806204014079976,-0.5982117008955612,0.24343339990736546
ProteinGym,TPMT_HUMAN_Matreyek_2018,3648,0.5613086213745971,0.2576857894887153,0.3812178394549598,1.2565108310658835,0.0005482456140350877,-0.4599091211156259,-0.36371638858183,0.2524344559288341
