assay,seed,scorer,naive_gate,forward_gate,naive_pass,forward_pass,yield,yield_with_audit,random_yield
AACC1_PSEAI_Dandage_2018,29,adaptive_leak,0.8139534883720929,0.3631578947368421,True,False,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,29,pool_side,0.6790697674418604,0.6631578947368421,True,True,0.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,30,honest,0.7023255813953488,0.5157894736842106,True,False,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,30,adaptive_leak,0.9302325581395349,0.6105263157894737,True,True,2.0,2.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,30,pool_side,0.7023255813953488,0.5157894736842106,True,False,0.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,31,honest,0.8465116279069768,0.736842105263158,True,True,1.0,2.0,0.4381061038220194
AACC1_PSEAI_Dandage_2018,31,adaptive_leak,0.5441860465116279,0.48421052631578954,False,False,1.0,1.0,0.4381061038220194
AACC1_PSEAI_Dandage_2018,31,pool_side,0.8465116279069768,0.736842105263158,True,True,1.0,0.0,0.4381061038220194
AACC1_PSEAI_Dandage_2018,32,honest,0.6744186046511629,0.5578947368421053,True,True,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,32,adaptive_leak,0.5767441860465117,0.46315789473684216,True,False,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,32,pool_side,0.6744186046511629,0.5578947368421053,True,True,0.0,0.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,33,honest,0.7534883720930232,0.7052631578947368,True,True,1.0,1.0,0.4654877353108956
AACC1_PSEAI_Dandage_2018,33,adaptive_leak,0.8046511627906977,0.7894736842105263,True,True,0.0,0.0,0.4654877353108956
AACC1_PSEAI_Dandage_2018,33,pool_side,0.7534883720930232,0.7052631578947368,True,True,2.0,2.0,0.4654877353108956
AACC1_PSEAI_Dandage_2018,34,honest,0.8046511627906977,0.7473684210526316,True,True,1.0,1.0,0.4381061038220194
AACC1_PSEAI_Dandage_2018,34,adaptive_leak,0.6465116279069768,0.5263157894736843,True,False,2.0,2.0,0.4381061038220194
AACC1_PSEAI_Dandage_2018,34,pool_side,0.8046511627906977,0.7473684210526316,True,True,0.0,0.0,0.4381061038220194
AACC1_PSEAI_Dandage_2018,35,honest,0.6511627906976745,0.6105263157894737,True,True,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,35,adaptive_leak,0.9116279069767442,0.5736842105263158,True,True,0.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,35,pool_side,0.6511627906976745,0.6105263157894737,True,True,3.0,2.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,36,honest,0.7348837209302326,0.6842105263157895,True,True,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,36,adaptive_leak,0.6465116279069767,0.6000000000000001,True,True,0.0,0.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,36,pool_side,0.7348837209302326,0.6842105263157895,True,True,1.0,2.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,37,honest,0.6976744186046511,0.8210526315789475,True,True,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,37,adaptive_leak,0.7209302325581396,0.5684210526315789,True,True,0.0,0.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,37,pool_side,0.6976744186046511,0.8210526315789475,True,True,0.0,0.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,38,honest,0.7441860465116279,0.8421052631578947,True,True,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,38,adaptive_leak,0.8558139534883722,0.5368421052631579,True,False,1.0,2.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,38,pool_side,0.7441860465116279,0.8421052631578947,True,True,0.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,39,honest,0.7209302325581396,0.5684210526315789,True,True,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,39,adaptive_leak,0.772093023255814,0.5789473684210527,True,True,1.0,1.0,0.49286936679977184
AACC1_PSEAI_Dandage_2018,39,pool_side,0.7209302325581396,0.5684210526315789,True,True,0.0,0.0,0.49286936679977184
ADRB2_HUMAN_Jones_2020,0,honest,0.5488372093023256,0.6105263157894737,False,True,0.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,0,adaptive_leak,0.7116279069767443,0.5052631578947369,True,False,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,0,pool_side,0.5488372093023256,0.6105263157894737,False,True,1.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,1,honest,0.5488372093023256,0.4,False,False,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,1,adaptive_leak,0.6046511627906976,0.5894736842105263,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,1,pool_side,0.5488372093023256,0.4,False,False,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,2,honest,0.641860465116279,0.5894736842105264,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,2,adaptive_leak,0.813953488372093,0.6947368421052632,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,2,pool_side,0.641860465116279,0.5894736842105264,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,3,honest,0.6418604651162791,0.5894736842105264,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,3,adaptive_leak,0.40930232558139534,0.45263157894736844,False,False,1.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,3,pool_side,0.6418604651162791,0.5894736842105264,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,4,honest,0.8325581395348838,0.7789473684210526,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,4,adaptive_leak,0.7000000000000001,0.4368421052631579,True,False,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,4,pool_side,0.8325581395348838,0.7789473684210526,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,5,honest,0.6186046511627907,0.7578947368421052,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,5,adaptive_leak,0.7488372093023256,0.5263157894736843,True,False,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,5,pool_side,0.6186046511627907,0.7578947368421052,True,True,2.0,3.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,6,honest,0.5906976744186047,0.6526315789473685,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,6,adaptive_leak,0.9069767441860466,0.3526315789473684,True,False,1.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,6,pool_side,0.5906976744186047,0.6526315789473685,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,7,honest,0.6837209302325581,0.6736842105263159,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,7,adaptive_leak,0.8651162790697675,0.6631578947368422,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,7,pool_side,0.6837209302325581,0.6736842105263159,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,8,honest,0.5953488372093023,0.6842105263157895,True,True,0.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,8,adaptive_leak,0.6465116279069767,0.38947368421052636,True,False,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,8,pool_side,0.5953488372093023,0.6842105263157895,True,True,1.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,9,honest,0.7906976744186047,0.7263157894736844,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,9,adaptive_leak,0.9023255813953489,0.6105263157894737,True,True,0.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,9,pool_side,0.7906976744186047,0.7263157894736844,True,True,1.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,10,honest,0.5162790697674419,0.6210526315789474,False,True,0.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,10,adaptive_leak,0.5395348837209302,0.48421052631578954,False,False,1.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,10,pool_side,0.5162790697674419,0.6210526315789474,False,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,11,honest,0.5488372093023256,0.6736842105263159,False,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,11,adaptive_leak,0.7674418604651163,0.6421052631578947,True,True,3.0,3.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,11,pool_side,0.5488372093023256,0.6736842105263159,False,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,12,honest,0.6558139534883721,0.5578947368421052,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,12,adaptive_leak,0.8511627906976744,0.4894736842105264,True,False,2.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,12,pool_side,0.6558139534883721,0.5578947368421052,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,13,honest,0.5813953488372093,0.6,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,13,adaptive_leak,0.8093023255813954,0.7263157894736842,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,13,pool_side,0.5813953488372093,0.6,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,14,honest,0.6465116279069768,0.6631578947368422,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,14,adaptive_leak,0.7767441860465116,0.5789473684210527,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,14,pool_side,0.6465116279069768,0.6631578947368422,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,15,honest,0.6232558139534884,0.7684210526315789,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,15,adaptive_leak,0.6930232558139535,0.5894736842105263,True,True,1.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,15,pool_side,0.6232558139534884,0.7684210526315789,True,True,0.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,16,honest,0.5674418604651164,0.7052631578947369,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,16,adaptive_leak,0.9534883720930232,0.6526315789473685,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,16,pool_side,0.5674418604651164,0.7052631578947369,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,17,honest,0.6325581395348837,0.6526315789473685,True,True,0.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,17,adaptive_leak,0.813953488372093,0.6736842105263158,True,True,2.0,2.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,17,pool_side,0.6325581395348837,0.6526315789473685,True,True,1.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,18,honest,0.7813953488372093,0.6842105263157895,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,18,adaptive_leak,0.6697674418604651,0.5789473684210527,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,18,pool_side,0.7813953488372093,0.6842105263157895,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,19,honest,0.6604651162790698,0.7578947368421053,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,19,adaptive_leak,0.9720930232558139,0.7473684210526316,True,True,2.0,2.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,19,pool_side,0.6604651162790698,0.7578947368421053,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,20,honest,0.7674418604651163,0.7263157894736842,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,20,adaptive_leak,0.8837209302325582,0.6526315789473685,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,20,pool_side,0.7674418604651163,0.7263157894736842,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,21,honest,0.6604651162790698,0.7052631578947368,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,21,adaptive_leak,0.8511627906976744,0.5684210526315789,True,True,2.0,2.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,21,pool_side,0.6604651162790698,0.7052631578947368,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,22,honest,0.5581395348837209,0.6842105263157896,True,True,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,22,adaptive_leak,0.8186046511627908,0.8210526315789474,True,True,2.0,2.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,22,pool_side,0.5581395348837209,0.6842105263157896,True,True,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,23,honest,0.7255813953488373,0.6842105263157895,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,23,adaptive_leak,1.0,0.2894736842105263,True,False,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,23,pool_side,0.7255813953488373,0.6842105263157895,True,True,1.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,24,honest,0.641860465116279,0.7368421052631579,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,24,adaptive_leak,0.7674418604651163,0.6578947368421053,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,24,pool_side,0.641860465116279,0.7368421052631579,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,25,honest,0.613953488372093,0.5157894736842106,True,False,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,25,adaptive_leak,0.8069767441860465,0.38421052631578945,True,False,3.0,3.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,25,pool_side,0.613953488372093,0.5157894736842106,True,False,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,26,honest,0.7813953488372093,0.8526315789473684,True,True,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,26,adaptive_leak,0.958139534883721,0.8842105263157896,True,True,1.0,1.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,26,pool_side,0.7813953488372093,0.8526315789473684,True,True,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,27,honest,0.8093023255813954,0.7684210526315789,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,27,adaptive_leak,0.5627906976744187,0.5263157894736843,True,False,2.0,2.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,27,pool_side,0.8093023255813954,0.7684210526315789,True,True,0.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,28,honest,0.6372093023255814,0.6631578947368422,True,True,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,28,adaptive_leak,0.6139534883720931,0.5578947368421052,True,True,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,28,pool_side,0.6372093023255814,0.6631578947368422,True,True,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,29,honest,0.6511627906976745,0.6526315789473685,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,29,adaptive_leak,0.9069767441860466,0.6736842105263158,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,29,pool_side,0.6511627906976745,0.6526315789473685,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,30,honest,0.7627906976744185,0.6000000000000001,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,30,adaptive_leak,0.9627906976744186,0.6842105263157895,True,True,0.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,30,pool_side,0.7627906976744185,0.6000000000000001,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,31,honest,0.586046511627907,0.7157894736842105,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,31,adaptive_leak,0.8418604651162791,0.6947368421052632,True,True,2.0,1.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,31,pool_side,0.586046511627907,0.7157894736842105,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,32,honest,0.4744186046511628,0.4736842105263158,False,False,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,32,adaptive_leak,0.9813953488372094,0.7684210526315789,True,True,1.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,32,pool_side,0.4744186046511628,0.4736842105263158,False,False,1.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,33,honest,0.6651162790697674,0.368421052631579,True,False,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,33,adaptive_leak,0.7255813953488373,0.12631578947368424,True,False,1.0,1.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,33,pool_side,0.6651162790697674,0.368421052631579,True,False,0.0,0.0,0.47058823529411764
ADRB2_HUMAN_Jones_2020,34,honest,0.4976744186046511,0.2947368421052632,False,False,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,34,adaptive_leak,0.6465116279069767,0.46842105263157896,True,False,1.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,34,pool_side,0.4976744186046511,0.2947368421052632,False,False,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,35,honest,0.827906976744186,0.8105263157894737,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,35,adaptive_leak,0.8883720930232558,0.4421052631578947,True,False,1.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,35,pool_side,0.827906976744186,0.8105263157894737,True,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,36,honest,0.772093023255814,0.8,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,36,adaptive_leak,0.4930232558139535,0.4105263157894737,False,False,2.0,2.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,36,pool_side,0.772093023255814,0.8,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,37,honest,0.6511627906976745,0.8,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,37,adaptive_leak,0.8,0.44736842105263164,True,False,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,37,pool_side,0.6511627906976745,0.8,True,True,1.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,38,honest,0.5395348837209302,0.5578947368421052,False,True,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,38,adaptive_leak,0.7558139534883721,0.3105263157894737,True,False,0.0,0.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,38,pool_side,0.5395348837209302,0.5578947368421052,False,True,2.0,2.0,0.48297213622291024
ADRB2_HUMAN_Jones_2020,39,honest,0.8418604651162791,0.894736842105263,True,True,0.0,0.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,39,adaptive_leak,0.7953488372093024,0.7052631578947368,True,True,2.0,1.0,0.47678018575851394
ADRB2_HUMAN_Jones_2020,39,pool_side,0.8418604651162791,0.894736842105263,True,True,0.0,0.0,0.47678018575851394
AMIE_PSEAE_Wrenbeck_2017,0,honest,0.7023255813953488,0.768421052631579,True,True,1.0,0.0,0.458326590063117
AMIE_PSEAE_Wrenbeck_2017,0,adaptive_leak,0.6186046511627907,0.4210526315789474,True,False,3.0,3.0,0.458326590063117
AMIE_PSEAE_Wrenbeck_2017,0,pool_side,0.7023255813953488,0.768421052631579,True,True,0.0,0.0,0.458326590063117
AMIE_PSEAE_Wrenbeck_2017,1,honest,0.6093023255813954,0.7368421052631579,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,1,adaptive_leak,0.9441860465116279,0.9105263157894736,True,True,7.0,7.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,1,pool_side,0.6093023255813954,0.7368421052631579,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,2,honest,0.5813953488372093,0.6526315789473685,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,2,adaptive_leak,0.7162790697674419,0.4210526315789474,True,False,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,2,pool_side,0.5813953488372093,0.6526315789473685,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,3,honest,0.6511627906976745,0.736842105263158,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,3,adaptive_leak,0.6697674418604651,0.8631578947368421,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,3,pool_side,0.6511627906976745,0.736842105263158,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,4,honest,0.641860465116279,0.6842105263157896,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,4,adaptive_leak,0.6744186046511629,0.5789473684210527,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,4,pool_side,0.641860465116279,0.6842105263157896,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,5,honest,0.772093023255814,0.7157894736842105,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,5,adaptive_leak,0.9581395348837208,0.5789473684210527,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,5,pool_side,0.772093023255814,0.7157894736842105,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,6,honest,0.613953488372093,0.8105263157894738,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,6,adaptive_leak,0.9348837209302325,0.5421052631578948,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,6,pool_side,0.613953488372093,0.8105263157894738,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,7,honest,0.6372093023255815,0.8421052631578948,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,7,adaptive_leak,0.7488372093023256,0.5684210526315789,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,7,pool_side,0.6372093023255815,0.8421052631578948,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,8,honest,0.6558139534883721,0.5894736842105264,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,8,adaptive_leak,0.7813953488372094,0.7052631578947368,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,8,pool_side,0.6558139534883721,0.5894736842105264,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,9,honest,0.6093023255813954,0.7052631578947369,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,9,adaptive_leak,0.7395348837209302,0.6631578947368422,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,9,pool_side,0.6093023255813954,0.7052631578947369,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,10,honest,0.8883720930232559,0.8947368421052633,True,True,1.0,1.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,10,adaptive_leak,0.572093023255814,0.2631578947368421,True,False,7.0,7.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,10,pool_side,0.8883720930232559,0.8947368421052633,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,11,honest,0.7441860465116279,0.6421052631578947,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,11,adaptive_leak,0.7674418604651163,0.35789473684210527,True,False,0.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,11,pool_side,0.7441860465116279,0.6421052631578947,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,12,honest,0.627906976744186,0.7578947368421053,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,12,adaptive_leak,0.8418604651162791,0.6421052631578948,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,12,pool_side,0.627906976744186,0.7578947368421053,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,13,honest,0.8372093023255813,0.7052631578947369,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,13,adaptive_leak,0.8511627906976744,0.5631578947368421,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,13,pool_side,0.8372093023255813,0.7052631578947369,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,14,honest,0.6046511627906977,0.8526315789473684,True,True,1.0,0.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,14,adaptive_leak,0.8186046511627907,0.4736842105263158,True,False,2.0,1.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,14,pool_side,0.6046511627906977,0.8526315789473684,True,True,0.0,1.0,0.4660948373523224
AMIE_PSEAE_Wrenbeck_2017,15,honest,0.8325581395348838,0.7473684210526316,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,15,adaptive_leak,0.7953488372093024,0.6052631578947368,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,15,pool_side,0.8325581395348838,0.7473684210526316,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,16,honest,0.6604651162790698,0.6526315789473685,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,16,adaptive_leak,0.9488372093023256,0.4210526315789474,True,False,2.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,16,pool_side,0.6604651162790698,0.6526315789473685,True,True,1.0,1.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,17,honest,0.6930232558139535,0.8526315789473684,True,True,1.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,17,adaptive_leak,0.7697674418604652,0.5421052631578948,True,False,6.0,6.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,17,pool_side,0.6930232558139535,0.8526315789473684,True,True,0.0,0.0,0.47386308464152777
AMIE_PSEAE_Wrenbeck_2017,18,honest,0.7534883720930232,0.8315789473684211,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,18,adaptive_leak,0.8046511627906976,0.6210526315789473,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,18,pool_side,0.7534883720930232,0.8315789473684211,True,True,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,19,honest,0.6325581395348837,0.5894736842105264,True,True,1.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,19,adaptive_leak,0.8604651162790697,0.4631578947368421,True,False,0.0,0.0,0.48163133193073315
AMIE_PSEAE_Wrenbeck_2017,19,pool_side,0.6325581395348837,0.5894736842105264,True,True,0.0,0.0,0.48163133193073315
